age,type_of_travel,online_boarding,checkin_service,on-board_service,baggage_handling,inflight_service,leg_room_service,cleanliness,seat_comfort,inflight_wifi_service,arrival_delay_in_minutes,departure_delay_in_minutes,satisfaction
23,Business travel,4,4,3,5,5,2,4,4,1,87,81,satisfied
32,Business travel,2,3,2,4,4,5,2,2,2,13,12,neutral or dissatisfied
58,Business travel,4,4,4,4,4,3,4,4,3,39,16,satisfied
41,Business travel,2,1,2,2,2,2,4,4,2,0,0,neutral or dissatisfied
43,Business travel,4,4,5,5,5,4,5,4,3,0,0,satisfied
44,Business travel,2,2,4,4,4,4,4,3,4,20,12,neutral or dissatisfied
45,Business travel,2,5,4,5,5,5,5,5,2,0,0,neutral or dissatisfied
22,Business travel,4,5,5,4,4,4,2,2,4,46,40,satisfied
19,Business travel,2,3,2,2,3,4,3,3,3,0,0,neutral or dissatisfied
34,Business travel,3,4,3,2,3,3,4,3,2,59,0,neutral or dissatisfied
9,Business travel,3,3,2,2,3,5,3,3,3,36,0,neutral or dissatisfied
53,Business travel,4,5,4,4,4,4,3,5,2,0,0,satisfied
59,Business travel,3,5,4,4,4,4,4,4,2,0,8,satisfied
44,Business travel,4,4,1,1,1,1,4,3,1,80,85,neutral or dissatisfied
44,Business travel,5,3,5,5,5,5,3,5,2,0,0,satisfied
63,Business travel,5,5,1,1,1,1,3,4,0,0,0,satisfied
52,Business travel,4,4,4,4,4,4,5,5,4,0,5,satisfied
46,Business travel,5,5,5,5,5,5,4,4,4,0,0,satisfied
29,Business travel,4,1,2,2,2,1,4,1,1,0,0,neutral or dissatisfied
57,Business travel,4,4,5,5,5,5,5,5,2,56,45,satisfied
31,Business travel,2,3,4,4,4,5,2,2,2,0,0,satisfied
52,Business travel,4,3,4,4,4,4,5,4,3,0,0,satisfied
42,Business travel,4,5,4,4,4,4,3,5,3,0,0,satisfied
48,Business travel,4,5,2,2,2,2,5,5,3,7,5,satisfied
44,Business travel,3,4,4,4,4,4,4,5,4,1,6,satisfied
48,Business travel,4,5,4,4,4,4,3,5,1,5,0,satisfied
46,Business travel,3,5,2,2,2,2,5,5,3,0,0,satisfied
50,Business travel,5,5,4,4,4,4,5,5,2,0,0,satisfied
44,Business travel,5,3,4,4,4,4,3,4,2,1,0,satisfied
46,Business travel,5,5,3,3,4,4,1,1,5,0,0,satisfied
42,Business travel,3,2,4,4,4,3,1,3,4,19,0,neutral or dissatisfied
55,Business travel,5,3,4,4,4,4,5,5,3,6,6,satisfied
25,Business travel,5,4,5,5,2,3,5,5,4,12,0,satisfied
38,Business travel,2,4,5,5,5,4,2,1,5,0,0,satisfied
21,Business travel,1,4,5,5,5,5,1,1,0,2,3,satisfied
49,Business travel,4,5,4,4,4,4,3,4,4,0,0,satisfied
33,Business travel,3,3,3,3,3,3,1,3,3,0,0,neutral or dissatisfied
66,Personal Travel,3,1,1,1,1,4,1,3,4,0,0,neutral or dissatisfied
30,Business travel,4,3,3,4,5,3,4,4,5,0,0,satisfied
42,Business travel,4,4,4,4,4,4,4,4,3,1,0,satisfied
29,Business travel,5,5,3,4,4,3,5,5,3,0,0,satisfied
48,Business travel,5,4,4,4,4,4,4,5,2,0,0,satisfied
43,Business travel,4,3,5,5,5,5,4,4,4,0,0,satisfied
20,Business travel,4,4,5,5,5,5,3,3,4,39,37,satisfied
59,Business travel,4,5,4,4,4,4,4,5,1,4,13,satisfied
39,Business travel,2,3,5,5,5,4,3,4,2,21,1,satisfied
40,Business travel,1,5,4,5,4,4,3,3,1,24,29,neutral or dissatisfied
28,Business travel,4,5,5,5,5,5,2,2,4,0,11,neutral or dissatisfied
58,Business travel,4,4,4,4,4,4,5,4,2,0,0,satisfied
37,Business travel,4,4,4,4,5,4,3,3,4,0,4,satisfied
48,Business travel,5,5,2,2,2,2,3,4,4,0,2,satisfied
47,Business travel,4,3,4,4,4,4,4,5,1,5,9,satisfied
58,Business travel,5,4,3,3,3,3,2,2,5,4,6,satisfied
52,Business travel,5,4,5,5,5,5,4,4,3,0,0,satisfied
49,Business travel,4,3,5,5,5,5,4,4,2,5,16,satisfied
67,Business travel,3,2,3,3,3,3,2,3,3,2,0,neutral or dissatisfied
54,Business travel,5,3,5,5,5,5,5,4,3,0,1,satisfied
50,Business travel,5,3,5,5,5,5,4,5,2,13,16,satisfied
47,Business travel,4,4,5,5,5,5,5,4,4,24,31,satisfied
43,Personal Travel,3,2,1,1,1,4,2,4,3,20,2,neutral or dissatisfied
40,Business travel,4,4,5,4,4,3,5,5,4,0,0,satisfied
25,Business travel,1,4,4,3,3,4,2,2,2,0,0,neutral or dissatisfied
28,Business travel,1,1,2,3,3,4,1,1,1,17,0,neutral or dissatisfied
37,Business travel,4,5,5,5,5,5,4,2,2,56,70,satisfied
37,Business travel,3,4,4,4,4,2,1,1,3,13,19,neutral or dissatisfied
45,Business travel,3,4,2,2,2,2,1,3,2,0,0,neutral or dissatisfied
45,Business travel,4,5,5,5,5,5,5,4,4,11,39,satisfied
34,Business travel,4,3,5,5,5,5,3,4,0,72,68,satisfied
49,Business travel,3,1,4,4,4,4,3,4,4,0,0,neutral or dissatisfied
30,Business travel,3,1,1,4,3,2,3,3,3,28,32,neutral or dissatisfied
42,Business travel,4,3,5,5,5,5,4,5,3,0,12,satisfied
56,Business travel,3,4,1,1,1,1,3,4,1,0,0,neutral or dissatisfied
25,Business travel,2,4,4,3,3,2,2,2,2,0,9,neutral or dissatisfied
41,Business travel,3,2,2,2,2,2,3,3,2,0,0,neutral or dissatisfied
44,Business travel,2,3,1,1,1,1,2,2,1,0,0,neutral or dissatisfied
58,Business travel,5,4,5,5,5,5,4,4,3,58,55,satisfied
41,Business travel,4,5,4,4,4,4,4,4,1,4,7,satisfied
25,Business travel,0,5,4,4,4,3,1,1,0,0,0,satisfied
36,Business travel,5,5,2,5,4,5,5,5,4,129,134,satisfied
34,Business travel,2,2,2,2,2,2,4,3,2,0,0,neutral or dissatisfied
46,Business travel,3,1,5,5,5,5,3,3,5,4,0,satisfied
22,Business travel,5,3,4,4,4,5,5,5,3,8,0,satisfied
40,Business travel,4,4,4,4,4,5,4,5,4,0,0,satisfied
34,Business travel,5,5,4,4,4,4,4,5,1,6,5,satisfied
42,Business travel,4,4,5,5,5,5,5,5,2,3,1,satisfied
25,Business travel,5,4,5,5,4,4,5,5,1,6,14,satisfied
44,Business travel,5,3,5,5,5,5,3,4,2,0,0,satisfied
46,Business travel,4,3,5,5,5,5,4,4,2,41,50,satisfied
27,Business travel,1,3,4,4,4,3,1,1,1,61,55,neutral or dissatisfied
37,Business travel,2,5,3,4,5,3,4,4,2,0,0,satisfied
43,Business travel,5,3,4,4,4,4,3,4,3,5,9,satisfied
38,Business travel,3,3,2,5,4,4,3,3,3,134,135,satisfied
24,Business travel,4,3,5,4,4,5,1,1,4,0,0,satisfied
31,Business travel,2,2,1,3,3,4,1,1,1,0,0,neutral or dissatisfied
51,Business travel,4,3,5,4,5,5,5,5,1,0,0,satisfied
45,Business travel,4,3,4,4,4,4,4,5,5,0,0,satisfied
40,Business travel,4,5,4,5,4,4,3,5,5,0,0,satisfied
36,Business travel,1,5,3,3,3,4,3,4,1,80,83,satisfied
41,Business travel,3,2,3,3,3,3,3,3,3,4,29,neutral or dissatisfied
65,Business travel,5,4,4,4,4,4,3,5,3,0,0,satisfied
42,Business travel,5,5,2,2,2,2,3,4,2,16,33,satisfied
35,Business travel,1,5,4,5,4,4,3,3,2,0,1,satisfied
42,Business travel,2,1,5,5,5,5,5,2,4,0,0,satisfied
8,Business travel,2,3,1,3,3,4,2,2,2,38,6,neutral or dissatisfied
57,Business travel,5,3,5,5,5,5,4,4,3,20,25,satisfied
30,Business travel,5,5,4,4,5,4,5,5,2,0,11,satisfied
46,Business travel,4,4,4,4,4,4,4,4,5,0,4,satisfied
29,Business travel,4,3,3,5,4,2,4,4,2,13,15,satisfied
20,Business travel,4,3,5,5,5,4,4,4,1,15,23,satisfied
42,Business travel,5,3,4,4,4,4,5,4,5,0,0,satisfied
45,Business travel,3,3,4,4,5,5,1,1,3,9,0,neutral or dissatisfied
37,Business travel,4,3,4,4,4,4,5,4,4,0,0,satisfied
49,Business travel,4,3,5,5,5,5,5,4,4,3,0,satisfied
47,Business travel,5,5,5,5,5,5,4,4,4,0,0,satisfied
27,Business travel,4,5,3,4,5,4,4,4,5,2,0,satisfied
60,Business travel,5,5,1,1,1,1,5,4,0,33,34,satisfied
39,Business travel,3,1,1,1,1,1,3,3,1,24,30,neutral or dissatisfied
48,Business travel,3,4,4,3,4,4,1,1,5,5,0,satisfied
14,Business travel,4,5,5,4,4,4,4,4,2,0,0,satisfied
46,Business travel,1,1,2,1,2,1,1,1,1,44,30,neutral or dissatisfied
27,Business travel,4,3,1,4,3,5,5,5,4,0,0,neutral or dissatisfied
47,Business travel,3,1,3,3,3,4,3,3,3,0,0,neutral or dissatisfied
47,Business travel,5,5,4,4,4,4,4,5,2,0,0,satisfied
57,Business travel,2,1,5,3,2,3,5,5,2,0,0,satisfied
30,Business travel,5,4,4,3,4,4,5,5,4,0,0,satisfied
52,Business travel,5,3,5,5,5,5,3,4,2,0,0,satisfied
25,Business travel,4,3,3,4,5,3,4,4,4,0,0,satisfied
36,Business travel,3,2,2,2,2,2,2,3,2,19,11,neutral or dissatisfied
44,Business travel,3,3,3,3,3,4,5,5,4,0,0,satisfied
59,Business travel,5,4,5,5,5,5,5,4,5,8,0,satisfied
21,Personal Travel,2,4,2,3,4,2,1,1,2,38,59,neutral or dissatisfied
39,Business travel,4,3,4,4,4,4,4,4,4,11,26,satisfied
56,Business travel,4,3,4,4,4,4,5,5,4,0,0,satisfied
56,Business travel,5,3,2,2,2,2,5,4,2,5,7,satisfied
41,Business travel,4,5,3,3,3,4,3,5,3,0,0,satisfied
18,Business travel,2,3,3,3,4,3,2,2,2,12,10,neutral or dissatisfied
28,Business travel,2,3,4,5,4,5,2,2,2,0,0,satisfied
50,Business travel,4,3,5,4,5,5,3,5,2,14,10,satisfied
56,Business travel,5,5,5,5,5,4,5,4,3,0,1,satisfied
22,Business travel,4,3,4,5,5,4,1,1,4,0,4,satisfied
59,Business travel,5,4,3,3,3,3,3,4,3,15,23,satisfied
36,Business travel,5,2,4,4,4,4,4,1,2,0,0,satisfied
31,Business travel,3,3,4,4,4,4,2,2,2,1,0,neutral or dissatisfied
48,Business travel,4,4,2,2,2,2,1,3,2,0,0,neutral or dissatisfied
36,Business travel,1,3,4,3,3,3,3,3,1,108,109,neutral or dissatisfied
23,Business travel,4,4,3,5,5,4,4,4,1,0,0,satisfied
26,Business travel,4,5,1,3,5,5,4,4,5,0,0,satisfied
38,Business travel,5,3,5,5,5,5,2,3,3,0,0,satisfied
27,Business travel,1,1,4,5,2,1,1,2,1,0,0,neutral or dissatisfied
43,Business travel,5,5,5,5,5,4,5,5,4,78,93,satisfied
53,Business travel,5,3,5,5,5,5,4,4,3,47,43,satisfied
49,Business travel,5,3,2,2,2,2,4,4,1,0,0,satisfied
32,Business travel,4,4,3,3,5,5,4,4,4,0,0,satisfied
60,Business travel,4,4,3,3,3,3,3,3,3,56,7,neutral or dissatisfied
33,Business travel,1,2,3,3,3,3,2,1,3,0,0,neutral or dissatisfied
41,Business travel,4,5,5,5,5,5,3,5,1,5,0,satisfied
37,Business travel,5,5,3,4,5,5,1,1,5,0,0,satisfied
60,Business travel,5,3,5,5,5,5,4,5,1,0,0,satisfied
30,Business travel,1,5,4,5,5,3,5,5,2,0,0,neutral or dissatisfied
50,Business travel,3,5,5,5,5,5,5,5,2,1,0,satisfied
31,Business travel,5,5,4,5,4,5,5,5,4,0,0,satisfied
51,Business travel,5,3,5,5,5,5,3,4,1,0,12,satisfied
60,Business travel,5,3,4,4,4,4,4,4,1,8,16,satisfied
59,Business travel,3,1,2,2,2,2,4,3,2,0,0,neutral or dissatisfied
57,Business travel,5,5,4,5,4,4,5,4,2,4,0,satisfied
28,Business travel,3,5,5,5,5,5,2,2,3,0,0,neutral or dissatisfied
25,Business travel,2,4,5,5,5,5,2,2,3,16,0,satisfied
26,Business travel,2,5,5,4,4,3,2,2,2,0,0,neutral or dissatisfied
45,Business travel,4,5,2,2,2,2,4,4,3,0,0,satisfied
53,Business travel,4,5,4,4,4,4,4,4,2,0,19,satisfied
51,Personal Travel,4,2,4,4,4,4,2,2,4,0,0,neutral or dissatisfied
56,Business travel,5,4,5,5,5,5,5,5,0,110,121,satisfied
36,Business travel,4,3,4,4,4,4,4,4,4,0,0,satisfied
46,Business travel,5,4,2,2,2,2,3,4,1,0,4,satisfied
41,Business travel,5,4,4,5,4,4,5,5,1,0,0,satisfied
50,Business travel,5,4,5,5,5,5,4,4,0,16,23,satisfied
37,Business travel,4,4,5,5,5,5,5,4,4,0,0,satisfied
38,Business travel,3,3,2,2,2,2,4,4,2,7,0,neutral or dissatisfied
72,Business travel,4,1,2,2,2,2,3,4,2,7,0,neutral or dissatisfied
11,Business travel,5,2,3,5,5,4,5,5,4,8,15,satisfied
33,Business travel,5,1,5,3,1,5,5,5,1,0,0,satisfied
67,Business travel,4,5,4,4,4,4,3,4,4,0,0,satisfied
22,Business travel,5,5,5,5,4,2,5,4,5,0,3,satisfied
49,Business travel,5,3,5,5,5,5,3,4,4,0,0,satisfied
27,Personal Travel,2,1,1,4,3,4,4,4,2,0,0,neutral or dissatisfied
48,Business travel,5,5,2,2,2,2,4,4,0,0,0,satisfied
41,Business travel,4,3,4,4,4,4,5,5,5,0,0,satisfied
43,Business travel,4,4,5,5,5,5,3,4,4,4,0,satisfied
28,Business travel,2,1,4,3,4,2,3,3,2,0,0,neutral or dissatisfied
27,Business travel,4,3,3,4,5,2,2,2,4,0,0,satisfied
49,Business travel,4,4,4,4,4,4,3,5,4,0,2,satisfied
44,Business travel,4,4,3,4,5,4,4,4,4,0,0,satisfied
39,Business travel,4,3,4,4,4,4,4,4,1,0,0,satisfied
44,Business travel,2,1,2,2,4,5,5,5,2,44,51,neutral or dissatisfied
44,Business travel,3,1,1,1,1,1,2,2,1,30,31,neutral or dissatisfied
48,Business travel,5,4,4,4,4,4,4,5,1,0,0,satisfied
30,Business travel,5,3,4,4,4,5,5,5,1,0,4,satisfied
49,Business travel,4,3,5,5,5,4,5,4,2,0,0,satisfied
25,Business travel,3,1,4,4,3,3,3,3,3,0,0,neutral or dissatisfied
22,Business travel,4,2,5,3,3,2,5,5,1,24,0,satisfied
49,Business travel,5,5,5,5,5,5,4,5,4,0,0,satisfied
12,Business travel,3,2,3,4,3,4,3,3,3,0,0,neutral or dissatisfied
50,Business travel,4,5,5,5,5,5,3,5,3,0,3,satisfied
19,Business travel,0,5,1,4,1,4,4,4,0,0,0,satisfied
58,Business travel,4,3,5,5,5,5,4,5,4,0,0,satisfied
45,Business travel,5,5,5,5,5,5,4,4,3,0,0,satisfied
38,Business travel,5,5,4,4,4,4,3,4,2,124,121,satisfied
61,Personal Travel,5,3,1,5,1,5,5,4,5,2,0,satisfied
59,Business travel,5,4,4,4,4,4,3,5,5,0,0,satisfied
49,Business travel,4,2,2,2,2,2,4,3,2,0,0,neutral or dissatisfied
34,Business travel,3,1,3,3,3,3,3,4,3,0,0,neutral or dissatisfied
44,Business travel,4,5,4,4,4,4,5,4,4,0,0,satisfied
25,Business travel,4,5,4,5,5,3,1,1,4,0,0,satisfied
36,Business travel,3,1,3,3,3,3,4,4,3,0,0,neutral or dissatisfied
45,Business travel,5,5,3,5,3,5,5,5,1,157,163,satisfied
24,Business travel,4,4,3,5,5,2,4,4,2,0,0,satisfied
27,Business travel,4,5,5,4,5,4,5,1,4,0,0,satisfied
51,Business travel,4,5,4,2,4,4,4,4,0,0,0,satisfied
42,Business travel,5,3,4,4,4,4,5,5,3,0,1,satisfied
38,Personal Travel,4,3,2,2,2,3,5,4,3,13,16,neutral or dissatisfied
44,Business travel,2,2,4,4,4,4,3,3,4,0,0,neutral or dissatisfied
30,Business travel,5,5,4,4,5,5,4,5,0,6,17,satisfied
23,Business travel,5,4,3,4,5,3,2,2,5,94,106,satisfied
50,Business travel,2,4,2,2,2,2,3,3,2,0,0,neutral or dissatisfied
53,Business travel,4,1,5,5,5,4,5,4,1,0,4,satisfied
48,Business travel,3,3,1,1,1,1,4,3,1,0,0,neutral or dissatisfied
26,Business travel,4,3,4,5,4,3,4,4,5,4,0,satisfied
68,Personal Travel,3,4,5,5,5,3,3,4,3,0,0,neutral or dissatisfied
39,Business travel,5,3,5,5,5,5,4,5,5,28,29,satisfied
58,Business travel,3,2,3,3,3,3,4,4,3,6,11,neutral or dissatisfied
44,Business travel,4,3,5,5,5,5,3,4,5,0,13,satisfied
54,Business travel,4,5,5,5,5,5,3,4,2,0,0,satisfied
39,Business travel,1,4,5,5,5,5,3,5,0,0,0,satisfied
38,Business travel,3,3,4,5,4,4,3,3,3,0,0,neutral or dissatisfied
31,Business travel,4,3,3,5,4,5,3,4,4,5,1,satisfied
24,Business travel,5,3,5,4,4,4,4,4,5,0,0,satisfied
33,Business travel,3,5,3,4,5,3,1,1,3,0,0,neutral or dissatisfied
56,Business travel,4,3,5,4,5,5,5,4,1,18,9,satisfied
46,Business travel,5,5,5,5,5,5,3,5,2,2,0,satisfied
59,Business travel,5,5,4,4,4,5,5,4,2,7,4,satisfied
58,Business travel,3,4,1,1,1,1,4,4,1,8,0,neutral or dissatisfied
62,Business travel,2,2,2,2,2,2,1,1,2,0,0,neutral or dissatisfied
38,Business travel,3,3,2,2,2,2,4,2,2,0,0,neutral or dissatisfied
27,Business travel,2,3,2,3,3,4,2,2,2,0,0,neutral or dissatisfied
54,Business travel,4,3,4,4,4,5,3,4,1,8,1,satisfied
37,Business travel,4,5,5,5,5,5,5,4,5,0,0,satisfied
27,Business travel,1,3,3,5,4,2,5,5,1,19,29,neutral or dissatisfied
43,Business travel,3,1,2,2,2,2,2,3,2,40,56,neutral or dissatisfied
59,Business travel,5,5,3,3,3,3,3,4,2,3,0,satisfied
41,Business travel,5,3,4,4,4,5,4,4,3,4,0,satisfied
23,Business travel,4,4,4,5,4,3,4,4,4,0,6,satisfied
28,Business travel,5,5,1,3,2,2,5,4,1,22,0,satisfied
22,Business travel,5,1,4,1,3,4,5,5,5,19,0,satisfied
36,Business travel,5,4,4,4,4,4,4,5,1,0,0,satisfied
43,Business travel,5,3,3,3,3,3,3,4,4,2,0,satisfied
39,Business travel,4,3,4,4,4,5,5,5,4,0,0,satisfied
42,Business travel,5,3,3,3,3,3,3,5,0,0,0,satisfied
26,Business travel,3,4,3,4,4,4,3,3,3,0,0,neutral or dissatisfied
37,Business travel,2,4,5,4,4,2,5,5,2,0,0,neutral or dissatisfied
40,Business travel,4,3,4,4,4,4,4,4,2,0,15,satisfied
46,Business travel,5,5,3,5,3,4,3,4,3,0,0,satisfied
37,Business travel,5,5,4,4,4,5,4,5,1,0,0,satisfied
32,Business travel,4,5,3,4,5,3,4,4,4,27,46,neutral or dissatisfied
76,Business travel,4,1,1,1,1,1,1,3,1,0,0,neutral or dissatisfied
50,Business travel,5,3,3,3,3,4,4,5,5,0,0,satisfied
26,Business travel,4,4,3,5,5,2,4,4,4,0,4,satisfied
23,Business travel,3,1,2,1,1,2,3,3,3,0,0,neutral or dissatisfied
29,Business travel,3,4,4,4,3,4,3,3,3,0,0,neutral or dissatisfied
47,Business travel,4,5,4,4,4,5,4,5,2,2,0,satisfied
50,Business travel,5,4,4,4,4,4,4,4,3,0,0,satisfied
38,Personal Travel,5,3,1,1,1,4,5,4,4,18,29,neutral or dissatisfied
39,Business travel,3,5,4,4,4,4,4,1,5,35,47,satisfied
24,Business travel,5,5,4,5,4,5,5,5,5,0,0,satisfied
28,Business travel,2,4,3,5,4,3,5,5,2,33,33,neutral or dissatisfied
49,Business travel,4,3,5,5,5,5,5,5,5,0,6,satisfied
50,Business travel,5,4,5,5,5,5,4,5,1,22,26,satisfied
29,Business travel,2,3,3,5,4,2,5,5,2,5,10,neutral or dissatisfied
45,Business travel,5,5,4,4,4,4,3,5,5,0,0,satisfied
55,Personal Travel,5,5,5,2,5,3,3,5,3,8,8,neutral or dissatisfied
25,Business travel,1,5,5,5,5,5,1,3,0,0,0,satisfied
56,Business travel,5,5,5,5,5,5,3,4,2,0,0,satisfied
75,Business travel,4,2,5,5,5,5,3,3,4,0,0,satisfied
45,Business travel,5,5,4,4,4,5,4,4,4,57,85,satisfied
50,Business travel,3,1,2,2,2,2,4,4,2,59,77,neutral or dissatisfied
32,Business travel,1,3,2,4,3,3,5,5,1,0,0,neutral or dissatisfied
40,Business travel,4,3,4,4,4,4,5,5,5,0,0,satisfied
42,Business travel,4,4,3,3,3,3,5,4,4,15,23,satisfied
23,Business travel,4,4,4,5,5,2,1,1,5,0,7,satisfied
50,Business travel,5,5,4,4,4,4,4,5,1,0,0,satisfied
27,Business travel,5,5,5,5,5,4,5,5,3,42,41,satisfied
47,Business travel,4,4,5,5,5,5,5,5,4,0,0,satisfied
37,Business travel,1,4,4,4,4,4,3,4,1,0,0,satisfied
59,Business travel,4,5,5,5,5,5,4,5,2,15,23,satisfied
37,Business travel,3,5,5,5,5,5,5,4,3,26,0,satisfied
45,Business travel,2,3,4,4,5,3,3,3,2,0,0,neutral or dissatisfied
44,Business travel,2,3,4,3,5,2,4,2,2,0,0,neutral or dissatisfied
41,Business travel,3,4,2,1,2,2,1,2,1,21,26,neutral or dissatisfied
79,Business travel,3,4,2,2,2,2,4,4,2,78,91,neutral or dissatisfied
44,Business travel,4,4,4,4,4,4,4,4,1,5,7,satisfied
16,Business travel,4,3,3,4,5,2,3,4,4,39,37,satisfied
61,Personal Travel,3,2,4,4,4,4,2,2,4,0,0,neutral or dissatisfied
52,Business travel,5,4,4,4,4,5,4,4,3,0,0,satisfied
49,Business travel,5,4,5,5,5,5,5,5,3,8,0,satisfied
22,Business travel,2,1,1,3,4,2,2,2,2,0,2,neutral or dissatisfied
35,Business travel,3,4,5,5,5,5,3,5,5,15,9,satisfied
30,Business travel,3,1,1,3,3,3,3,3,3,25,32,neutral or dissatisfied
25,Business travel,4,5,4,5,5,2,4,4,1,0,2,satisfied
56,Business travel,4,4,4,4,4,4,3,5,3,0,0,satisfied
46,Business travel,4,3,4,4,4,4,3,5,5,0,7,satisfied
39,Business travel,2,1,3,4,4,2,2,2,2,0,0,neutral or dissatisfied
57,Business travel,4,3,5,5,5,5,4,5,4,0,0,satisfied
52,Business travel,4,5,3,3,3,3,3,5,1,34,18,satisfied
21,Business travel,5,3,3,4,5,5,5,5,4,0,0,satisfied
59,Business travel,5,3,4,4,4,4,4,4,4,0,0,satisfied
46,Business travel,5,5,5,5,5,5,4,4,1,3,8,satisfied
51,Business travel,5,4,5,5,5,5,3,4,2,0,0,satisfied
47,Business travel,5,4,4,4,4,5,5,4,2,0,0,satisfied
14,Personal Travel,3,4,5,3,5,3,3,3,3,6,0,neutral or dissatisfied
39,Business travel,4,4,5,4,3,5,4,4,1,327,336,satisfied
58,Business travel,4,4,4,4,4,4,4,5,5,0,1,satisfied
39,Business travel,2,4,3,3,3,3,2,3,3,56,40,neutral or dissatisfied
28,Business travel,3,3,3,5,5,2,4,4,3,13,0,neutral or dissatisfied
53,Business travel,5,4,5,5,5,5,3,5,2,5,14,satisfied
43,Business travel,5,3,4,4,5,3,4,4,5,31,31,satisfied
21,Business travel,5,4,2,5,3,1,5,5,3,0,0,satisfied
58,Business travel,4,3,4,4,4,4,3,5,1,0,1,satisfied
43,Business travel,2,2,2,2,2,2,2,3,2,0,0,neutral or dissatisfied
43,Business travel,4,4,5,5,5,5,5,4,4,0,3,satisfied
28,Business travel,4,3,1,3,5,2,4,4,5,0,0,satisfied
32,Business travel,2,5,4,5,4,2,2,2,5,0,4,satisfied
34,Business travel,4,4,4,4,4,4,3,4,3,0,0,satisfied
35,Business travel,4,5,3,3,3,3,4,5,5,6,0,satisfied
25,Business travel,2,2,2,5,2,3,2,2,5,1,0,satisfied
20,Business travel,3,1,1,2,3,4,3,3,3,3,0,neutral or dissatisfied
41,Business travel,3,3,3,3,3,4,5,5,5,4,16,satisfied
40,Business travel,5,3,2,2,2,2,4,4,5,44,43,satisfied
56,Business travel,4,3,4,4,4,4,5,5,3,84,88,satisfied
45,Business travel,4,5,4,4,4,4,4,5,5,55,58,satisfied
36,Business travel,2,3,3,5,5,3,3,3,2,0,0,neutral or dissatisfied
39,Business travel,4,4,4,4,4,4,4,5,4,0,11,satisfied
39,Business travel,5,4,1,1,1,2,3,5,5,0,4,satisfied
44,Personal Travel,3,4,4,4,4,1,1,3,1,67,0,neutral or dissatisfied
43,Business travel,4,4,5,5,5,5,5,4,2,0,0,satisfied
27,Business travel,5,5,5,5,5,4,5,5,4,0,0,satisfied
60,Personal Travel,3,1,4,4,4,2,3,3,2,0,0,neutral or dissatisfied
58,Business travel,2,4,2,2,2,2,2,4,2,15,2,neutral or dissatisfied
30,Business travel,4,5,3,5,5,4,4,4,2,20,14,satisfied
54,Business travel,4,4,4,4,4,4,3,4,2,22,29,satisfied
23,Business travel,4,3,2,5,3,3,4,4,3,0,0,satisfied
33,Business travel,1,2,2,2,2,2,3,2,3,0,0,satisfied
24,Business travel,4,4,3,4,5,4,4,2,4,0,0,satisfied
17,Business travel,2,4,4,3,3,5,2,2,2,0,0,neutral or dissatisfied
27,Business travel,4,3,5,4,5,5,3,3,4,48,42,satisfied
22,Business travel,4,3,5,4,4,3,1,2,4,0,0,satisfied
21,Business travel,5,4,4,5,4,5,4,4,3,0,19,satisfied
55,Business travel,5,4,3,3,3,4,4,5,2,14,31,satisfied
50,Business travel,5,4,4,4,4,4,5,5,3,0,0,satisfied
27,Business travel,3,4,5,5,5,5,4,4,2,0,0,neutral or dissatisfied
42,Business travel,3,3,2,4,2,2,3,3,3,151,152,neutral or dissatisfied
46,Business travel,3,3,3,3,3,3,3,3,3,17,23,neutral or dissatisfied
47,Business travel,5,4,4,4,4,5,3,5,2,6,24,satisfied
60,Business travel,4,5,2,2,2,2,3,5,3,0,2,satisfied
34,Business travel,4,4,2,5,5,4,4,4,3,0,0,satisfied
35,Business travel,3,3,2,2,2,2,2,3,2,0,0,neutral or dissatisfied
28,Business travel,4,3,3,4,5,4,4,4,1,1,18,satisfied
39,Business travel,3,3,5,5,5,5,4,5,1,36,34,satisfied
43,Business travel,5,4,4,4,4,4,3,4,5,8,17,satisfied
42,Business travel,5,3,5,4,5,5,3,5,5,0,0,satisfied
72,Business travel,2,4,2,2,2,2,3,3,2,19,29,neutral or dissatisfied
30,Business travel,4,2,3,2,1,2,4,4,5,0,4,satisfied
39,Business travel,4,4,3,3,3,4,4,4,3,0,0,neutral or dissatisfied
34,Business travel,5,3,5,5,5,5,5,5,5,55,61,satisfied
40,Business travel,3,4,3,3,3,2,5,4,1,0,0,satisfied
46,Business travel,4,5,4,4,4,4,5,5,1,0,0,satisfied
50,Business travel,3,3,3,4,3,0,4,4,1,2,22,neutral or dissatisfied
22,Business travel,3,2,1,3,2,1,3,3,3,66,15,neutral or dissatisfied
41,Business travel,4,3,4,4,4,4,5,4,3,23,12,satisfied
59,Business travel,5,5,2,2,2,2,5,4,1,4,0,satisfied
39,Business travel,5,5,4,4,4,4,4,4,1,0,0,satisfied
58,Business travel,4,3,3,3,3,3,4,4,4,0,0,satisfied
20,Business travel,3,4,2,4,3,3,5,4,3,5,0,neutral or dissatisfied
60,Business travel,2,2,5,4,5,5,3,1,1,19,18,satisfied
26,Business travel,2,5,1,3,3,2,4,3,2,96,110,neutral or dissatisfied
54,Business travel,3,3,2,2,2,2,4,3,2,0,0,neutral or dissatisfied
24,Business travel,5,3,4,4,5,4,1,1,5,4,0,satisfied
38,Business travel,4,4,4,4,4,4,4,5,0,0,0,satisfied
43,Business travel,5,4,5,5,5,5,5,5,4,0,0,satisfied
